Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSONIG00000013367	ap1b1	LG12	+	18693314	18720603	0.912381	6.575624	7.422721
ENSONIG00000013361	osbp2b	LG12	+	18743958	18786425	0.000000	0.000000	0.000000
ENSONIG00000030854	ccdc117	LG12	-	18803024	18813538	5.151665	11.761478	13.276637
ENSONIG00000013356	tcn2	LG12	+	18806729	18810212	9.338254	20.754454	23.428122
ENSONIG00000013353	dguok	LG12	+	18813048	18816745	0.000000	0.000000	0.000000
ENSONIG00000013352	spaw	LG12	+	18816237	18819529	2.173796	4.831304	5.453691
ENSONIG00000032534	-	LG12	-	18822705	18825481	22.643564	50.325768	56.808922
ENSONIG00000013350	ANK1	LG12	-	18834378	18915053	5.545841	16.066406	18.136141
ENSONIG00000039014	oni-mir-10952	LG12	-	18841053	18841113	0.000000	0.000000	0.000000
ENSONIG00000021746	oni-mir-2188	LG12	-	18861634	18861693	0.000000	0.000000	0.000000
ENSONIG00000013342	ebf2	LG12	-	18934875	18963033	0.000000	0.000000	0.000000
ENSONIG00000013339	EPX	LG12	-	18966798	18971757	7.801912	18.599281	20.995310
ENSONIG00000034091	-	LG12	+	18997206	18998381	0.000000	0.000000	0.000000
ENSONIG00000041154	-	LG12	+	19017978	19019278	12.085809	26.860949	30.321278
ENSONIG00000013330	usp39	LG12	-	19021001	19026262	6.807222	15.516481	17.515373
ENSONIG00000013329	si:ch211-283h6.4	LG12	+	19026623	19029445	1.802845	4.006859	4.523037
ENSONIG00000003555	mat2ab	LG12	-	19040939	19044092	10.529807	23.402704	26.417528
ENSONIG00000013324	-	LG12	-	19051124	19062488	0.000000	0.000000	0.000000
ENSONIG00000035340	selenom	LG12	+	19073704	19076418	10.109954	30.333923	34.241653
ENSONIG00000027517	-	LG12	-	19079260	19092493	6.282979	13.964045	15.762946
ENSONIG00000041887	-	LG12	-	19094196	19102728	2.644621	5.877722	6.634913
ENSONIG00000039913	-	LG12	+	19126852	19127871	0.000000	0.000000	0.000000
ENSONIG00000013316	trafd1	LG12	-	19130395	19140783	1.895093	4.211882	4.754472
ENSONIG00000013313	mob1a	LG12	-	19144449	19149211	5.079999	11.325247	12.784208
ENSONIG00000013309	mthfd2	LG12	+	19153520	19157555	4.391378	11.352988	12.815523
ENSONIG00000036753	oni-mir-10687	LG12	+	19160923	19160983	0.000000	0.000000	0.000000
ENSONIG00000013299	PITPNM2	LG12	-	19164377	19187357	0.000000	0.000000	0.000000
ENSONIG00000013298	mtrfr	LG12	+	19209379	19210924	5.787701	13.621117	15.375840
ENSONIG00000031068	kmt5ab	LG12	+	19214567	19216631	1.310576	2.912781	3.288017
ENSONIG00000013297	rilpl2	LG12	-	19220094	19221120	3.236036	7.192154	8.118674
ENSONIG00000013295	RILPL1	LG12	-	19222749	19231984	5.771847	12.828043	14.480601
ENSONIG00000013285	hip1rb	LG12	-	19235059	19256437	2.345380	20.091291	22.679527
ENSONIG00000013274	-	LG12	-	19272327	19296505	0.000000	0.000000	0.000000
ENSONIG00000013273	rsrc2	LG12	+	19297518	19304250	33.718876	77.872910	87.904785
ENSONIG00000013270	zcchc8	LG12	+	19321578	19328821	5.258226	11.686510	13.192012
ENSONIG00000013268	CLIP1	LG12	+	19335313	19361035	5.868952	13.043860	14.724221
ENSONIG00000013258	mlxip	LG12	-	19403840	19437638	6.385853	14.386061	16.239328
ENSONIG00000013253	CFAP251	LG12	-	19438101	19448291	0.000000	0.000000	0.000000
ENSONIG00000013249	-	LG12	+	19449555	19454771	4.126168	9.170489	10.351867
ENSONIG00000013245	psmd9	LG12	+	19455808	19468025	14.333072	31.855534	35.959286
ENSONIG00000013240	gtf2h3	LG12	-	19466998	19473745	8.060181	18.136814	20.473269
ENSONIG00000013239	-	LG12	-	19474252	19476692	4.525933	18.610796	21.008310
ENSONIG00000039927	-	LG12	+	19478095	19495004	0.000000	0.000000	0.000000
ENSONIG00000013231	-	LG12	+	19498963	19512001	17.317007	38.487389	43.445484
ENSONIG00000033465	-	LG12	+	19505825	19505902	0.000000	0.000000	0.000000
ENSONIG00000013221	pcsk5b	LG12	+	19516978	19594843	0.000000	0.000000	0.000000
ENSONIG00000013219	rfk	LG12	-	19600063	19605095	0.000000	0.000000	0.000000
ENSONIG00000039156	-	LG12	+	19611136	19617010	2.336330	5.192539	5.861462
ENSONIG00000036825	-	LG12	+	19662147	19667762	1.869694	4.155432	4.690750
ENSONIG00000043003	-	LG12	+	19679503	19691186	0.000000	0.000000	0.000000
ENSONIG00000041446	-	LG12	+	19697863	19700486	2.289886	5.089317	5.744942
ENSONIG00000033683	-	LG12	+	19734987	19737325	1.384996	3.078181	3.474724
ENSONIG00000035126	-	LG12	+	19740271	19741287	0.000000	0.000000	0.000000
ENSONIG00000038910	-	LG12	+	19757731	19761293	0.000000	0.000000	0.000000
ENSONIG00000014889	-	LG12	+	19765547	19790118	3.866151	12.553888	14.171129
ENSONIG00000027318	-	LG12	-	19795672	19803654	0.000000	0.000000	0.000000
ENSONIG00000014891	-	LG12	-	19806897	19812868	0.000000	0.000000	0.000000
ENSONIG00000020991	-	LG12	+	19860244	19862088	0.000000	0.000000	0.000000
ENSONIG00000014896	vps13a	LG12	+	19864372	19904704	1.707525	5.568841	6.286240
ENSONIG00000037957	GNA14	LG12	-	19906038	19937579	0.000000	0.000000	0.000000
ENSONIG00000014912	-	LG12	-	19943406	19963100	1.902703	4.228795	4.773564
ENSONIG00000014919	wdr31	LG12	+	19968254	19977319	0.000000	0.000000	0.000000
ENSONIG00000028933	-	LG12	-	19970605	19972749	0.000000	0.000000	0.000000
ENSONIG00000014921	bri3bp	LG12	-	19984860	19987457	0.000000	0.000000	0.000000
ENSONIG00000014922	-	LG12	+	19990240	20049706	0.000000	0.000000	0.000000
ENSONIG00000014925	UNC5C	LG12	+	20243094	20429918	0.000000	0.000000	0.000000
ENSONIG00000029476	-	LG12	+	20284682	20286362	0.000000	0.000000	0.000000
ENSONIG00000014932	pdlim5a	LG12	-	20434493	20564439	3.041626	60.491989	68.284798
ENSONIG00000014949	EGFLAM	LG12	-	20585014	20610183	0.000000	0.000000	0.000000
ENSONIG00000027207	-	LG12	+	20620809	20623426	0.000000	0.000000	0.000000
ENSONIG00000014951	ndc80	LG12	-	20641038	20648561	3.592419	7.984221	9.012780
ENSONIG00000014956	-	LG12	-	20650755	20676394	7.205600	18.831779	21.257759
ENSONIG00000014971	slc1a3a	LG12	-	20678735	20692384	1.961905	5.312024	5.996339
ENSONIG00000014975	lmbrd2a	LG12	+	20703652	20712198	1.381455	3.500444	3.951385
ENSONIG00000014976	GOLM1	LG12	+	20715986	20723765	4.806698	10.682981	12.059203
ENSONIG00000014980	-	LG12	+	20746565	20748925	0.000000	0.000000	0.000000
ENSONIG00000014983	naa35	LG12	-	20751926	20761189	5.223762	11.949313	13.488668
ENSONIG00000014987	agtpbp1	LG12	+	20763869	20791007	0.822976	2.735975	3.088434
ENSONIG00000014990	NTRK2	LG12	-	20832394	20947157	0.000000	0.000000	0.000000
ENSONIG00000038512	-	LG12	+	20891351	20892442	0.000000	0.000000	0.000000
ENSONIG00000014999	SLC28A3	LG12	+	20950507	20967891	0.000000	0.000000	0.000000
ENSONIG00000015001	rmi1	LG12	-	20990875	21000529	1.048797	2.330972	2.631257
ENSONIG00000015002	hnrnpk	LG12	+	21000792	21012736	26.304794	63.810364	72.030655
ENSONIG00000022225	oni-mir-7-1	LG12	+	21012081	21012144	0.000000	0.000000	0.000000
ENSONIG00000015007	qng1	LG12	+	21015135	21021689	1.965710	4.368829	4.931638
ENSONIG00000015008	KIF27	LG12	+	21022860	21033212	0.000000	0.000000	0.000000
ENSONIG00000042634	-	LG12	-	21024294	21024707	0.000000	0.000000	0.000000
ENSONIG00000015010	gkap1	LG12	+	21033700	21039738	4.274874	11.119958	12.552472
ENSONIG00000029581	IDNK	LG12	-	21052942	21057341	0.000000	0.000000	0.000000
ENSONIG00000036497	-	LG12	+	21120450	21129900	0.000000	0.000000	0.000000
ENSONIG00000015021	RASEF	LG12	+	21130385	21154560	0.000000	0.000000	0.000000
ENSONIG00000015027	-	LG12	-	21181721	21200482	0.000000	0.000000	0.000000
ENSONIG00000041783	SMAD4	LG12	+	21242587	21251038	0.000000	0.000000	0.000000
ENSONIG00000037742	-	LG12	-	21259620	21264809	0.000000	0.000000	0.000000
ENSONIG00000015039	tmed7	LG12	+	21266356	21271971	19.528238	49.438938	55.807850
ENSONIG00000015041	fem1c	LG12	+	21274803	21281413	1.102179	2.449615	2.765183
ENSONIG00000015042	-	LG12	+	21302225	21324532	0.000000	0.000000	0.000000
ENSONIG00000042191	pggt1b	LG12	+	21308064	21324532	0.000000	0.000000	0.000000
ENSONIG00000039682	oni-mir-10614	LG12	+	21324440	21324499	0.000000	0.000000	0.000000
ENSONIG00000015049	trim36	LG12	+	21331342	21361576	0.000000	0.000000	0.000000
ENSONIG00000015052	CCSER1	LG12	+	21370689	21486729	0.000000	0.000000	0.000000
ENSONIG00000015059	smarcad1a	LG12	+	22065600	22078500	0.000000	0.000000	0.000000
ENSONIG00000041518	prf1.5	LG12	-	22080067	22084392	3.236111	7.192320	8.118862
ENSONIG00000042060	mpeg1.2	LG12	-	22086475	22115669	9.465789	50.481987	56.985268
ENSONIG00000034485	si:ch211-103n10.5	LG12	-	22120801	22122160	133.109039	295.837463	333.948364
ENSONIG00000042291	tspan36	LG12	+	22125271	22130709	23.854902	87.411125	98.671768
ENSONIG00000015070	mapk4	LG12	+	22140578	22153361	0.000000	0.000000	0.000000
ENSONIG00000015076	me2	LG12	+	22157019	22170729	3.434512	10.427611	11.770936
ENSONIG00000015083	elac1	LG12	+	22173199	22177383	0.000000	0.000000	0.000000
ENSONIG00000015084	mier3b	LG12	-	22179390	22191854	1.734120	4.146268	4.680407
ENSONIG00000015086	plk2b	LG12	-	22245193	22249718	16.060852	39.106468	44.144314
ENSONIG00000015091	si:dkey-190g11.3	LG12	-	22251883	22255577	5.805797	12.903498	14.565776
ENSONIG00000043208	rab3c	LG12	+	22256260	22266903	0.000000	0.000000	0.000000
ENSONIG00000015095	PDE4D	LG12	-	22272815	22426674	0.041716	2.366052	2.670856
ENSONIG00000015104	elovl7a	LG12	-	22479273	22481604	17.251371	38.341511	43.280815
ENSONIG00000015105	ercc8	LG12	-	22484246	22497056	3.351171	9.301166	10.499377
ENSONIG00000015110	ndufaf2	LG12	+	22497143	22509555	2.110283	4.690145	5.294348
ENSONIG00000020992	smim15	LG12	-	22512355	22512579	38.795555	86.223885	97.331573
ENSONIG00000015111	ZSWIM6	LG12	+	22518580	22565332	0.000000	0.000000	0.000000
ENSONIG00000015114	pgm5	LG12	-	22593739	22624364	9.151417	37.450665	42.275204
ENSONIG00000020993	foxd5	LG12	-	22625604	22626650	0.000000	0.000000	0.000000
ENSONIG00000015116	cbwd	LG12	-	22628174	22646023	0.758205	5.395427	6.090486
ENSONIG00000015118	DOCK8	LG12	+	22665142	22705481	5.860590	19.530287	22.046253
ENSONIG00000015125	AOPEP	LG12	+	22707593	22806735	0.000000	0.000000	0.000000
ENSONIG00000021719	MIR23B	LG12	+	22811203	22811275	0.000000	0.000000	0.000000
ENSONIG00000021585	oni-mir-27b	LG12	+	22811548	22811610	0.000000	0.000000	0.000000
ENSONIG00000022162	oni-mir-7565	LG12	-	22814939	22814996	0.000000	0.000000	0.000000
ENSONIG00000015128	fancc	LG12	-	22817130	22850851	0.000000	0.000000	0.000000
ENSONIG00000015131	ptch1	LG12	-	22864655	22914485	5.328719	15.900268	17.948601
ENSONIG00000015139	ercc6l2	LG12	+	22944633	22959172	5.042985	13.586255	15.336487
ENSONIG00000015146	hsd17b3	LG12	-	22968254	22981947	0.000000	0.000000	0.000000
ENSONIG00000015147	ipo11	LG12	+	22986115	23103786	0.000000	0.000000	0.000000
ENSONIG00000040301	-	LG12	-	23012526	23013860	0.000000	0.000000	0.000000
ENSONIG00000033864	oni-mir-10610c	LG12	+	23067025	23067078	0.000000	0.000000	0.000000
ENSONIG00000015161	-	LG12	-	23198470	23204683	1.241295	3.054464	3.447952
ENSONIG00000035887	plcxd3	LG12	-	23214878	23229209	0.000000	0.000000	0.000000
ENSONIG00000015173	oxct1a	LG12	-	23232461	23281456	3.915011	20.250982	22.859791
ENSONIG00000015178	rimoc1	LG12	+	23283282	23288777	8.089958	17.980091	20.296354
ENSONIG00000015180	FBXO4	LG12	+	23289724	23293825	3.693227	8.208270	9.265690
ENSONIG00000015182	ghr1	LG12	+	23300286	23325916	0.000000	0.000000	0.000000
ENSONIG00000015186	SELENOP	LG12	-	23331722	23335184	500.793060	1113.022461	1256.406250
ENSONIG00000015187	znf131	LG12	+	23342882	23348958	2.942297	6.594731	7.444290
ENSONIG00000041713	-	LG12	+	23356131	23359956	0.000000	0.000000	0.000000
ENSONIG00000015192	creb3l3l	LG12	+	23362654	23365962	9.286852	28.253174	31.892857
ENSONIG00000015195	gadd45ga	LG12	+	23405501	23406581	4.113506	9.142347	10.320100
ENSONIG00000040577	oni-mir-10906	LG12	-	23586860	23586916	24.438597	54.315266	61.312359
ENSONIG00000039021	EFNA5	LG12	-	23590769	23691135	0.000000	0.000000	0.000000
ENSONIG00000032758	-	LG12	+	23610243	23614994	0.000000	0.000000	0.000000
ENSONIG00000015199	FBXL17	LG12	-	23754331	23975147	0.000000	0.000000	0.000000
ENSONIG00000029935	oni-mir-10809	LG12	-	23888912	23888964	0.000000	0.000000	0.000000
ENSONIG00000029438	PRXL2C	LG12	+	23975744	23979945	3.623116	8.052446	9.089793
ENSONIG00000015204	-	LG12	+	23980343	23992224	5.834304	21.944414	24.771378
ENSONIG00000015205	-	LG12	-	23987412	23996394	0.000000	0.000000	0.000000
ENSONIG00000015208	znf367	LG12	+	24002554	24006555	4.494812	9.989809	11.276733
ENSONIG00000041216	-	LG12	-	24006938	24010836	13.248982	31.150017	35.162884
ENSONIG00000035803	-	LG12	-	24018722	24026849	18.300318	161.695572	182.525803
ENSONIG00000015220	ubox5	LG12	-	24034414	24039148	1.246164	2.769624	3.126418
ENSONIG00000028062	LZTS3	LG12	-	24045422	24053260	0.000000	0.000000	0.000000
ENSONIG00000015226	smyd1b	LG12	+	24061151	24068033	1.155428	3.209467	3.622923
ENSONIG00000015231	fabp1b.1	LG12	-	24068673	24069546	0.000000	0.000000	0.000000
ENSONIG00000015235	oxt	LG12	-	24070796	24072678	1.245879	2.768991	3.125703
ENSONIG00000015237	ZNF366	LG12	+	24077790	24085077	5.175941	13.469527	15.204723
ENSONIG00000015240	mrps27	LG12	+	24088490	24110017	2.974724	6.928816	7.821413
ENSONIG00000036613	ptger4a	LG12	+	24109793	24112775	0.000000	0.000000	0.000000
ENSONIG00000015248	ARK2C	LG12	-	24166888	24176269	2.308356	5.304811	5.988196
ENSONIG00000015251	atp5fa1	LG12	+	24178783	24183337	75.684006	220.302216	248.682388
ENSONIG00000030234	PLPP1	LG12	-	24189058	24196245	2.201859	4.893675	5.524097
ENSONIG00000015262	CSGALNACT1	LG12	-	24198822	24206512	2.729229	7.519091	8.487729
ENSONIG00000039819	rnf122	LG12	-	24211913	24231515	0.000000	0.000000	0.000000
ENSONIG00000015265	-	LG12	-	24233400	24240494	8.418093	18.709377	21.119591
ENSONIG00000015273	nmrk1	LG12	-	24242494	24247641	26.073421	57.948692	65.413864
ENSONIG00000014534	ostf1	LG12	+	24247248	24297128	77.948906	177.504410	200.371185
ENSONIG00000014527	mapkapk5	LG12	-	24302085	24315710	1.805165	5.870213	6.626435
ENSONIG00000014521	atxn2	LG12	+	24321379	24342034	1.748612	4.580053	5.170073
ENSONIG00000014518	-	LG12	-	24349640	24387670	0.000000	0.000000	0.000000
ENSONIG00000014517	-	LG12	-	24416840	24418485	1.769345	3.932404	4.438992
ENSONIG00000014505	hsd17b4	LG12	+	24444255	24480494	2.130834	15.855526	17.898096
ENSONIG00000014493	DMXL1	LG12	-	24485435	24543469	0.000000	0.000000	0.000000
ENSONIG00000014486	sema6a	LG12	+	24608897	24667236	3.523944	12.421171	14.021314
ENSONIG00000014485	COMMD10	LG12	-	24720027	24785089	1.474645	27.323818	30.843775
ENSONIG00000014481	AP3S1	LG12	-	24786084	24797378	7.197959	15.997606	18.058477
ENSONIG00000014479	cdo1	LG12	+	24802947	24808227	22.366013	50.975941	57.542854
ENSONIG00000014475	CEP78	LG12	-	24817551	24828534	0.000000	0.000000	0.000000
ENSONIG00000014473	lifra	LG12	+	24834391	24854275	18.617357	41.377441	46.707844
ENSONIG00000014471	spef2	LG12	+	24854629	24868220	0.000000	0.000000	0.000000
ENSONIG00000037485	pdxp	LG12	+	24876448	24878334	2.947166	6.550134	7.393948
ENSONIG00000014470	kgd4	LG12	-	24879428	24880642	25.941607	57.655731	65.083160
ENSONIG00000014465	-	LG12	-	24883818	24890527	0.000000	0.000000	0.000000
ENSONIG00000031614	LHFPL2	LG12	+	24909548	24986585	0.000000	0.000000	0.000000
ENSONIG00000014460	SCAMP1	LG12	-	24923972	24931727	0.000000	0.000000	0.000000
ENSONIG00000014458	CRHBP	LG12	+	24999967	25007180	0.000000	0.000000	0.000000
ENSONIG00000014455	ckmt2a	LG12	-	25020896	25028105	0.000000	0.000000	0.000000
ENSONIG00000014451	rasgrf2b	LG12	-	25032485	25074970	0.000000	0.000000	0.000000
ENSONIG00000014449	msh3	LG12	-	25076719	25183402	0.792402	3.468242	3.915034
ENSONIG00000036561	-	LG12	-	25209367	25230621	0.000000	0.000000	0.000000
ENSONIG00000031633	-	LG12	-	25232853	25241216	0.000000	0.000000	0.000000
ENSONIG00000034144	-	LG12	-	25252426	25253331	0.000000	0.000000	0.000000
ENSONIG00000037845	-	LG12	+	25257292	25281796	0.414546	4.340103	4.899212
ENSONIG00000038851	-	LG12	+	25273778	25274168	0.000000	0.000000	0.000000
ENSONIG00000014448	MYORG	LG12	-	25291723	25322257	0.000000	0.000000	0.000000
ENSONIG00000035621	dusp2	LG12	+	25335797	25338465	5.421829	12.050122	13.602465
ENSONIG00000020433	adra2b	LG12	+	25344809	25346458	0.000000	0.000000	0.000000
ENSONIG00000014440	gpat2	LG12	+	25366052	25547188	0.000000	0.000000	0.000000
ENSONIG00000037466	FAHD2A	LG12	-	25549155	25556824	9.782126	21.740969	24.541721
ENSONIG00000014435	zgc:152830	LG12	+	25558068	25568577	11.203821	25.309938	28.570461
ENSONIG00000041691	pcna	LG12	+	25569665	25572439	28.059879	62.363636	70.397560
ENSONIG00000014432	KCNIP3	LG12	+	25578884	25654363	0.111559	3.129723	3.532906
ENSONIG00000030835	-	LG12	-	25636539	25641005	0.000000	0.000000	0.000000
ENSONIG00000014426	SLC23A2	LG12	+	25673026	25691823	0.000000	0.000000	0.000000
ENSONIG00000014424	rassf2a	LG12	+	25704912	25712825	5.749837	18.973080	21.417263
ENSONIG00000037583	-	LG12	+	25717004	25717539	0.000000	0.000000	0.000000
ENSONIG00000014423	prnprs3	LG12	-	25728021	25729328	0.000000	0.000000	0.000000
ENSONIG00000014421	LETM2	LG12	-	25732882	25743408	2.999510	6.858189	7.741687
ENSONIG00000014418	NSD3	LG12	+	25749171	25771222	0.000000	0.000000	0.000000
ENSONIG00000042110	plpp5	LG12	+	25777613	25783821	0.000000	0.000000	0.000000
ENSONIG00000014412	cdc45	LG12	+	25789006	25797277	1.401361	3.433793	3.876147
ENSONIG00000020432	cldn5a	LG12	-	25811958	25812608	13.574501	30.169598	34.056156
ENSONIG00000014408	zgc:63587	LG12	+	25814619	25839367	8.669198	55.687668	62.861568
ENSONIG00000040547	septin5a	LG12	+	25840878	25866001	1.424575	7.125782	8.043753
ENSONIG00000029096	-	LG12	+	25869676	25871208	8.529411	18.956783	21.398869
ENSONIG00000014404	dhx37	LG12	+	25872214	25883540	3.203269	7.570936	8.546252
ENSONIG00000014395	ufd1l	LG12	+	25884614	25888880	16.615189	42.037777	47.453243
ENSONIG00000040817	si:ch211-51h9.6	LG12	+	25890499	25891783	6.685864	14.859465	16.773718
ENSONIG00000014393	mrpl40	LG12	-	25892136	25895538	10.095375	33.252483	37.536194
ENSONIG00000014388	acaa2	LG12	+	25895760	25902580	12.779934	40.037975	45.195820
ENSONIG00000014384	rpl6	LG12	+	25912588	25916240	2135.582031	4746.373047	5357.818848
ENSONIG00000039978	dynll1	LG12	-	25918309	25920559	159.267410	353.974945	399.575348
ENSONIG00000014382	-	LG12	+	25918402	25920325	0.000000	0.000000	0.000000
ENSONIG00000014374	polb	LG12	-	25921953	25927067	6.870861	16.965281	19.150812
ENSONIG00000014372	enkd1	LG12	-	25927332	25930342	0.000000	0.000000	0.000000
ENSONIG00000014368	vdac3	LG12	+	25931930	25941643	1.965844	6.450168	7.281103
ENSONIG00000014360	ikbkb	LG12	-	25944628	25967981	1.573983	11.543156	13.030190
ENSONIG00000014359	PLAT	LG12	+	25976624	25985511	3.916667	9.427224	10.641675
ENSONIG00000037980	-	LG12	+	25998479	25999335	0.000000	0.000000	0.000000
ENSONIG00000014354	-	LG12	+	26009911	26032303	1.169870	4.371819	4.935013
ENSONIG00000014353	SLC25A1	LG12	+	26032865	26053184	0.982537	3.382026	3.817711
ENSONIG00000033773	-	LG12	+	26058942	26073745	8.962963	19.920362	22.486578
ENSONIG00000028811	snap29	LG12	-	26077151	26078866	10.296538	22.884258	25.832296
ENSONIG00000014336	pi4kab	LG12	+	26079837	26109384	3.238771	7.790461	8.794057
ENSONIG00000014348	serpind1	LG12	-	26090788	26093040	0.000000	0.000000	0.000000
ENSONIG00000014334	PRADC1	LG12	-	26174517	26191269	3.962560	8.806868	9.941401
ENSONIG00000014332	-	LG12	-	26196266	26199283	0.000000	0.000000	0.000000
ENSONIG00000014330	-	LG12	-	26201831	26203066	313.085419	695.838501	785.479065
ENSONIG00000014323	utp15	LG12	+	26205325	26212774	6.103139	14.370100	16.221310
ENSONIG00000040471	-	LG12	+	26230651	26243790	0.000000	0.000000	0.000000
ENSONIG00000038906	-	LG12	+	26250501	26252405	1.661180	3.692005	4.167624
ENSONIG00000014310	-	LG12	+	26259431	26270415	0.000000	0.000000	0.000000
ENSONIG00000014307	ykt6	LG12	-	26280107	26283638	5.489198	12.199851	13.771482
ENSONIG00000014301	gck	LG12	+	26288456	26293718	0.000000	0.000000	0.000000
ENSONIG00000014299	agpat9l	LG12	-	26305642	26311742	0.000000	0.000000	0.000000
ENSONIG00000014291	-	LG12	+	26314186	26334228	0.000000	0.000000	0.000000
ENSONIG00000043120	fgf10b	LG12	+	26342392	26348765	2.921739	6.493622	7.330156
ENSONIG00000014285	paip1	LG12	+	26353295	26361369	19.849358	44.115589	49.798729
ENSONIG00000014276	ITGA2	LG12	+	26366483	26390644	3.868265	12.013401	13.561013
ENSONIG00000028323	-	LG12	-	26379326	26380480	0.000000	0.000000	0.000000
ENSONIG00000014274	fsta	LG12	+	26393386	26399403	12.300698	33.524639	37.843407
ENSONIG00000034325	ndufs4	LG12	+	26400160	26417807	73.288025	162.884079	183.867416
ENSONIG00000035372	arl15a	LG12	-	26434991	26520629	0.300619	12.695583	14.331077
ENSONIG00000014269	SNX18	LG12	+	26538463	26550066	4.982318	11.073300	12.499804
ENSONIG00000014267	-	LG12	-	26611049	26635873	0.000000	0.000000	0.000000
ENSONIG00000014262	lipg	LG12	-	26704144	26709472	3.627319	8.562059	9.665056
ENSONIG00000014257	-	LG12	+	26713062	26724727	3.171625	10.827460	12.222295
ENSONIG00000033863	slc20a2	LG12	-	26733075	26749108	0.000000	0.000000	0.000000
ENSONIG00000029823	epgn	LG12	+	26792367	26793691	31.607382	70.248032	79.297646
ENSONIG00000031917	-	LG12	+	26795326	26800646	5.780328	14.936351	16.860508
ENSONIG00000014244	-	LG12	+	26804000	26808950	2.632252	5.850232	6.603881
ENSONIG00000027664	oni-mir-10863	LG12	-	26815100	26815155	0.000000	0.000000	0.000000
ENSONIG00000030939	-	LG12	+	26828611	26864483	0.000000	0.000000	0.000000
ENSONIG00000028001	-	LG12	-	26871160	27083846	4.016773	19.552711	22.071568
